time;H_sun;temp;wind_speed
20180131:1210;28.99;10.82;1.86
20180131:1310;25.12;10.48;1.72
20180131:1410;18.75;10.07;1.72
20180131:1510;10.53;9.56;1.93
20180131:1610;0.0;8.84;1.86
20180131:1710;0.0;8.16;1.72
20180131:1810;0.0;7.82;1.72
20180131:1910;0.0;7.35;2.0
20180131:2010;0.0;7.03;2.0
20180131:2110;0.0;6.74;2.21
20180131:2210;0.0;6.77;2.28
20180131:2310;0.0;6.68;2.41
20180201:0010;0.0;6.77;2.55
20180201:0110;0.0;6.75;2.55
20180201:0210;0.0;6.4;2.48
20180201:0310;0.0;6.49;2.55
20180201:0410;0.0;6.34;2.62
20180201:0510;0.0;6.17;2.69
20180201:0610;0.0;6.07;2.83
20180201:0710;6.66;6.75;3.17
20180201:0810;15.54;7.27;3.17
20180201:0910;22.82;8.3;3.24
20180201:1010;27.9;8.95;3.79
20180201:1110;30.16;9.23;4.14
20180201:1210;29.28;9.56;4.0
20180201:1310;25.39;10.38;4.97
20180201:1410;19.01;10.67;4.41
20180201:1510;10.78;10.17;3.52
20180201:1610;0.0;9.5;2.83
20180201:1710;0.0;8.78;2.55
20180201:1810;0.0;8.21;2.41
20180201:1910;0.0;8.31;3.52
20180201:2010;0.0;8.42;3.38
20180201:2110;0.0;8.3;3.17
20180201:2210;0.0;8.18;2.97
20180201:2310;0.0;8.09;3.03
20180202:0010;0.0;8.04;3.03
20180202:0110;0.0;8.07;3.1
20180202:0210;0.0;8.11;3.24
20180202:0310;0.0;7.94;3.45
20180202:0410;0.0;7.82;3.72
20180202:0510;0.0;7.43;3.72
20180202:0610;0.0;7.33;3.52
20180202:0710;6.85;8.79;3.03
20180202:0810;15.75;9.44;3.17
20180202:0910;23.06;9.93;3.66
20180202:1010;28.16;10.04;3.79
20180202:1110;30.44;10.88;3.24
20180202:1210;29.57;11.02;3.38
20180202:1310;25.67;10.78;3.31
20180202:1410;19.28;10.58;2.41
20180202:1510;11.02;10.05;2.34
20180202:1610;0.0;9.31;2.69
20180202:1710;0.0;9.1;2.48
20180202:1810;0.0;8.81;2.48
20180202:1910;0.0;8.89;2.55
20180202:2010;0.0;8.63;2.48
20180202:2110;0.0;8.75;2.41
20180202:2210;0.0;8.76;2.69
20180202:2310;0.0;8.4;2.76
20180203:0010;0.0;8.43;2.76
20180203:0110;0.0;8.47;2.76
20180203:0210;0.0;8.3;2.21
20180203:0310;0.0;8.19;2.28
20180203:0410;0.0;8.12;4.0
20180203:0510;0.0;6.75;3.45
20180203:0610;0.0;6.54;2.97
20180203:0710;7.05;6.88;3.86
20180203:0810;15.97;7.06;4.34
20180203:0910;23.31;6.86;5.17
20180203:1010;28.44;6.4;3.79
20180203:1110;30.73;6.31;3.45
20180203:1210;29.86;6.76;3.1
20180203:1310;25.96;6.64;2.62
20180203:1410;19.55;6.03;2.48
20180203:1510;11.27;5.82;2.69
20180203:1610;0.0;4.96;2.41
20180203:1710;0.0;4.3;2.34
20180203:1810;0.0;3.86;1.93
20180203:1910;0.0;4.3;2.0
20180203:2010;0.0;4.04;1.72
20180203:2110;0.0;3.91;1.59
20180203:2210;0.0;3.75;1.31
20180203:2310;0.0;3.77;1.24
20180204:0010;0.0;3.23;1.31
20180204:0110;0.0;2.98;0.69
20180204:0210;0.0;2.69;0.14
20180204:0310;0.0;2.56;0.21
20180204:0410;0.0;2.66;0.34
20180204:0510;0.0;2.43;0.48
20180204:0610;0.0;2.18;0.48
20180204:0710;7.25;2.51;0.55
20180204:0810;16.2;3.41;0.55
20180204:0910;23.56;4.82;0.41
20180204:1010;28.71;5.65;0.21
20180204:1110;31.03;7.01;0.28
20180204:1210;30.16;7.63;0.34
20180204:1310;26.25;8.3;0.41
20180204:1410;19.82;8.38;0.48
20180204:1510;11.52;8.0;0.41
20180204:1610;0.0;7.39;0.28
20180204:1710;0.0;7.0;0.0
20180204:1810;0.0;6.56;0.41
20180204:1910;0.0;5.98;0.76
20180204:2010;0.0;4.77;0.97
20180204:2110;0.0;3.4;1.17
20180204:2210;0.0;2.55;1.17
20180204:2310;0.0;1.55;1.24
20180205:0010;0.0;0.58;1.31
20180205:0110;0.0;-0.15;1.38
20180205:0210;0.0;-0.57;1.31
20180205:0310;0.0;-0.27;1.24
20180205:0410;0.0;-0.11;1.31
20180205:0510;0.0;0.24;1.24
20180205:0610;0.0;0.73;1.17
20180205:0710;7.46;2.19;1.1
20180205:0810;16.43;3.89;0.62
20180205:0910;23.82;6.75;0.34
20180205:1010;29.0;8.63;0.41
20180205:1110;31.33;9.99;1.03
20180205:1210;30.46;10.89;1.93
20180205:1310;26.54;10.89;1.86
20180205:1410;20.09;10.35;1.59
20180205:1510;11.78;9.78;1.24
20180205:1610;0.0;8.67;0.83
20180205:1710;0.0;7.82;0.48
20180205:1810;0.0;7.42;0.21
20180205:1910;0.0;7.27;0.62
20180205:2010;0.0;6.43;0.83
20180205:2110;0.0;4.77;1.03
20180205:2210;0.0;3.22;1.31
20180205:2310;0.0;2.04;1.45
20180206:0010;0.0;1.27;1.45
20180206:0110;0.0;0.74;1.38
20180206:0210;0.0;0.56;1.24
20180206:0310;0.0;0.39;1.38
20180206:0410;0.0;0.44;1.38
20180206:0510;0.0;1.11;1.24
20180206:0610;0.0;1.34;1.24
20180206:0710;7.67;1.5;1.17
20180206:0810;16.67;3.17;1.1
20180206:0910;24.09;4.73;1.1
20180206:1010;29.29;5.32;1.24
20180206:1110;31.63;6.82;1.24
20180206:1210;30.77;8.06;0.97
20180206:1310;26.83;9.31;1.1
20180206:1410;20.36;9.46;1.72
20180206:1510;12.03;9.37;1.45
20180206:1610;0.0;8.61;1.38
20180206:1710;0.0;7.23;1.17
20180206:1810;0.0;6.5;1.17
20180206:1910;0.0;6.54;1.17
20180206:2010;0.0;5.92;0.97
20180206:2110;0.0;5.07;1.17
20180206:2210;0.0;4.94;1.03
20180206:2310;0.0;4.73;0.97
20180207:0010;0.0;3.92;1.1
20180207:0110;0.0;3.31;1.17
20180207:0210;0.0;2.41;1.24
20180207:0310;0.0;1.65;1.24
20180207:0410;0.0;1.32;1.1
20180207:0510;0.0;1.71;0.9
20180207:0610;0.0;1.84;0.97
20180207:0710;7.89;2.72;0.97
20180207:0810;16.91;4.37;0.83
20180207:0910;24.36;5.86;0.48
20180207:1010;29.58;6.75;0.83
20180207:1110;31.94;7.72;1.03
20180207:1210;31.08;8.17;1.1
20180207:1310;27.13;8.24;0.97
20180207:1410;20.64;8.06;0.69
20180207:1510;12.28;7.67;1.31
20180207:1610;2.66;6.89;1.24
20180207:1710;0.0;6.17;1.31
20180207:1810;0.0;5.4;1.1
20180207:1910;0.0;5.86;0.48
20180207:2010;0.0;5.63;0.34
20180207:2110;0.0;5.03;0.41
20180207:2210;0.0;4.44;0.55
20180207:2310;0.0;4.32;0.69
20180208:0010;0.0;3.75;0.76
20180208:0110;0.0;3.98;0.69
20180208:0210;0.0;4.2;0.69
20180208:0310;0.0;4.41;0.69
20180208:0410;0.0;4.29;0.76
20180208:0510;0.0;4.13;0.9
20180208:0610;0.0;4.21;0.97
20180208:0710;8.12;4.19;0.76
20180208:0810;17.16;5.0;0.69
20180208:0910;24.63;5.72;0.62
20180208:1010;29.88;6.65;0.76
20180208:1110;32.25;7.48;1.03
20180208:1210;31.39;8.35;1.24
20180208:1310;27.43;8.96;1.59
20180208:1410;20.92;9.02;1.72
20180208:1510;12.54;8.55;1.72
20180208:1610;2.9;7.65;1.31
20180208:1710;0.0;6.43;0.97
20180208:1810;0.0;5.77;0.55
20180208:1910;0.0;4.92;0.69
20180208:2010;0.0;4.45;0.55
20180208:2110;0.0;3.93;0.48
20180208:2210;0.0;3.2;0.69
20180208:2310;0.0;2.54;0.83
20180209:0010;0.0;2.42;0.76
20180209:0110;0.0;1.94;0.83
20180209:0210;0.0;1.44;0.83
20180209:0310;0.0;0.87;0.9
20180209:0410;0.0;0.03;0.97
20180209:0510;0.0;-0.28;0.9
20180209:0610;0.0;-0.53;0.9
20180209:0710;8.34;0.77;0.76
20180209:0810;17.41;3.32;0.41
20180209:0910;24.91;5.71;0.28
20180209:1010;30.18;7.3;0.07
20180209:1110;32.57;8.57;0.34
20180209:1210;31.71;9.39;0.69
20180209:1310;27.73;9.69;0.83
20180209:1410;21.2;9.59;0.9
20180209:1510;12.8;9.22;0.9
20180209:1610;3.13;8.17;0.9
20180209:1710;0.0;6.66;1.03
20180209:1810;0.0;5.31;1.1
20180209:1910;0.0;4.45;1.17
20180209:2010;0.0;3.92;1.17
20180209:2110;0.0;3.26;1.17
20180209:2210;0.0;2.4;1.17
20180209:2310;0.0;1.72;1.17
20180210:0010;0.0;0.85;1.17
20180210:0110;0.0;0.01;1.24
20180210:0210;0.0;-0.6;1.24
20180210:0310;0.0;-1.13;1.31
20180210:0410;0.0;-1.37;1.38
20180210:0510;0.0;-1.63;1.45
20180210:0610;0.0;-1.53;1.52
20180210:0710;8.58;-0.99;1.59
20180210:0810;17.67;2.44;1.45
20180210:0910;25.19;5.72;1.79
20180210:1010;30.49;7.96;2.48
20180210:1110;32.89;9.5;3.17
20180210:1210;32.03;10.14;3.31
20180210:1310;28.03;10.04;3.59
20180210:1410;21.48;9.48;3.66
20180210:1510;13.06;8.44;3.31
20180210:1610;3.37;7.1;3.1
20180210:1710;0.0;5.61;2.97
20180210:1810;0.0;4.56;2.83
20180210:1910;0.0;4.08;2.76
20180210:2010;0.0;3.36;2.62
20180210:2110;0.0;2.62;2.41
20180210:2210;0.0;2.04;2.34
20180210:2310;0.0;1.65;2.34
20180211:0010;0.0;1.47;2.41
20180211:0110;0.0;1.46;2.55
20180211:0210;0.0;1.31;2.62
20180211:0310;0.0;1.12;2.55
20180211:0410;0.0;0.89;2.48
20180211:0510;0.0;0.78;2.41
20180211:0610;0.0;0.54;2.34
20180211:0710;8.82;0.93;2.21
20180211:0810;17.93;2.75;2.41
20180211:0910;25.48;4.59;3.1
20180211:1010;30.8;6.02;3.1
20180211:1110;33.22;7.15;2.9
20180211:1210;32.35;7.87;2.76
20180211:1310;28.34;8.21;2.76
20180211:1410;21.76;8.15;2.62
20180211:1510;13.32;7.65;2.28
20180211:1610;3.61;6.43;1.72
20180211:1710;0.0;4.82;1.52
20180211:1810;0.0;3.68;1.1
20180211:1910;0.0;3.99;0.41
20180211:2010;0.0;3.4;0.21
20180211:2110;0.0;2.73;0.55
20180211:2210;0.0;2.05;0.76
20180211:2310;0.0;0.07;1.24
20180212:0010;0.0;-0.69;1.45
20180212:0110;0.0;-0.73;1.38
20180212:0210;0.0;-1.09;1.59
20180212:0310;0.0;-1.23;1.72
20180212:0410;0.0;-0.98;1.79
20180212:0510;0.0;-0.33;1.79
20180212:0610;0.0;0.32;1.86
20180212:0710;9.06;1.74;2.0
20180212:0810;18.19;3.41;1.93
20180212:0910;25.77;4.64;1.93
20180212:1010;31.12;5.3;1.93
20180212:1110;33.55;6.37;1.93
20180212:1210;32.68;7.33;2.14
20180212:1310;28.65;8.28;2.34
20180212:1410;22.05;9.26;2.48
20180212:1510;13.58;9.0;1.79
20180212:1610;3.86;8.11;1.52
20180212:1710;0.0;6.69;1.38
20180212:1810;0.0;5.8;1.38
20180212:1910;0.0;5.45;1.31
20180212:2010;0.0;4.63;1.24
20180212:2110;0.0;4.79;0.69
20180212:2210;0.0;4.86;0.21
20180212:2310;0.0;4.22;0.34
20180213:0010;0.0;2.51;1.1
20180213:0110;0.0;2.3;1.45
20180213:0210;0.0;1.73;1.52
20180213:0310;0.0;1.86;1.45
20180213:0410;0.0;1.65;1.59
20180213:0510;0.0;1.67;1.59
20180213:0610;0.0;1.6;1.59
20180213:0710;9.31;1.63;1.45
20180213:0810;18.47;3.02;1.66
20180213:0910;26.07;4.3;2.62
20180213:1010;31.44;5.69;3.03
20180213:1110;33.89;6.62;3.1
20180213:1210;33.01;7.09;3.24
20180213:1310;28.96;6.88;3.24
20180213:1410;22.33;6.32;3.24
20180213:1510;13.84;5.43;2.9
20180213:1610;4.1;4.49;2.48
20180213:1710;0.0;3.17;2.14
20180213:1810;0.0;2.07;1.86
20180213:1910;0.0;1.15;1.52
20180213:2010;0.0;0.04;1.31
20180213:2110;0.0;-0.27;1.1
20180213:2210;0.0;-0.51;1.03
20180213:2310;0.0;-0.31;0.97
20180214:0010;0.0;0.11;0.69
20180214:0110;0.0;0.3;0.69
20180214:0210;0.0;-0.43;0.97
20180214:0310;0.0;-0.67;1.03
20180214:0410;0.0;-0.31;0.83
20180214:0510;0.0;0.25;0.55
20180214:0610;0.0;0.13;0.69
20180214:0710;9.56;-1.1;0.83
20180214:0810;18.74;0.87;0.48
20180214:0910;26.37;2.5;0.9
20180214:1010;31.77;3.53;1.31
20180214:1110;34.22;4.37;1.66
20180214:1210;33.34;5.18;2.0
20180214:1310;29.28;5.98;2.48
20180214:1410;22.62;6.63;2.97
20180214:1510;14.1;6.39;2.76
20180214:1610;4.34;5.08;2.55
20180214:1710;0.0;3.31;2.48
20180214:1810;0.0;2.08;2.28
20180214:1910;0.0;1.46;2.14
20180214:2010;0.0;0.54;2.07
20180214:2110;0.0;-0.44;2.0
20180214:2210;0.0;-1.24;2.0
20180214:2310;0.0;-1.8;1.93
20180215:0010;0.0;-2.13;1.86
20180215:0110;0.0;-2.31;1.79
20180215:0210;0.0;-2.49;1.79
20180215:0310;0.0;-2.68;1.79
20180215:0410;0.0;-2.71;1.72
20180215:0510;0.0;-2.75;1.72
20180215:0610;0.0;-2.8;1.66
20180215:0710;9.82;-2.04;1.72
20180215:0810;19.02;1.46;1.66
20180215:0910;26.68;3.78;2.07
20180215:1010;32.1;5.11;2.48
20180215:1110;34.57;6.2;2.69
20180215:1210;33.68;7.05;2.69
20180215:1310;29.59;7.48;2.69
20180215:1410;22.91;7.54;2.69
20180215:1510;14.36;7.18;2.48
20180215:1610;4.58;5.94;2.0
20180215:1710;0.0;4.24;1.86
20180215:1810;0.0;2.59;1.72
20180215:1910;0.0;1.19;1.66
20180215:2010;0.0;0.34;1.52
20180215:2110;0.0;-0.34;1.45
20180215:2210;0.0;-0.91;1.45
20180215:2310;0.0;-1.24;1.45
20180216:0010;0.0;-1.48;1.38
20180216:0110;0.0;-1.6;1.38
20180216:0210;0.0;-1.58;1.24
20180216:0310;0.0;-1.38;1.1
20180216:0410;0.0;-1.28;1.03
20180216:0510;0.0;-1.26;0.97
20180216:0610;0.0;-1.09;0.97
20180216:0710;10.08;0.37;0.83
20180216:0810;19.31;2.91;0.41
20180216:0910;26.99;6.05;0.55
20180216:1010;32.43;8.0;0.48
20180216:1110;34.91;9.55;0.34
20180216:1210;34.02;10.75;0.62
20180216:1310;29.91;11.41;1.03
20180216:1410;23.2;11.44;1.1
20180216:1510;14.63;11.02;0.83
20180216:1610;4.82;10.15;0.69
20180216:1710;0.0;9.0;0.76
20180216:1810;0.0;8.07;0.69
20180216:1910;0.0;7.56;0.62
20180216:2010;0.0;6.66;0.55
20180216:2110;0.0;5.94;0.48
20180216:2210;0.0;5.36;0.48
20180216:2310;0.0;4.92;0.55
20180217:0010;0.0;4.59;0.62
20180217:0110;0.0;4.17;0.62
20180217:0210;0.0;3.69;0.62
20180217:0310;0.0;3.37;0.55
20180217:0410;0.0;3.29;0.41
20180217:0510;0.0;3.29;0.69
20180217:0610;0.0;3.28;0.76
20180217:0710;10.34;3.56;0.9
20180217:0810;19.59;5.05;0.55
20180217:0910;27.3;7.59;0.69
20180217:1010;32.77;9.04;1.03
20180217:1110;35.26;9.73;1.31
20180217:1210;34.36;10.37;1.31
20180217:1310;30.23;10.7;1.66
20180217:1410;23.49;10.46;1.52
20180217:1510;14.89;9.84;1.1
20180217:1610;5.07;9.25;1.1
20180217:1710;0.0;8.57;1.24
20180217:1810;0.0;7.75;1.38
20180217:1910;0.0;7.5;1.52
20180217:2010;0.0;7.08;1.66
20180217:2110;0.0;6.96;1.66
20180217:2210;0.0;6.8;1.72
20180217:2310;0.0;6.68;1.72
20180218:0010;0.0;6.59;1.72
20180218:0110;0.0;6.56;1.79
20180218:0210;0.0;6.52;1.79
20180218:0310;0.0;6.39;1.86
20180218:0410;0.0;6.36;1.86
20180218:0510;0.0;6.46;1.86
20180218:0610;0.0;6.5;1.86
20180218:0710;10.61;6.93;2.07
20180218:0810;19.89;7.33;2.07
20180218:0910;27.62;7.69;2.14
20180218:1010;33.11;8.41;2.0
20180218:1110;35.61;8.44;2.14
20180218:1210;34.7;8.9;2.28
20180218:1310;30.55;9.34;1.66
20180218:1410;23.78;9.45;1.31
20180218:1510;15.16;9.44;1.03
20180218:1610;5.31;9.14;0.62
20180218:1710;0.0;8.5;0.55
20180218:1810;0.0;7.84;0.69
20180218:1910;0.0;7.36;0.69
20180218:2010;0.0;7.0;0.62
20180218:2110;0.0;6.84;0.69
20180218:2210;0.0;6.69;0.9
20180218:2310;0.0;6.54;1.1
20180219:0010;0.0;6.39;1.31
20180219:0110;0.0;5.65;1.38
20180219:0210;0.0;4.96;1.45
20180219:0310;0.0;4.1;1.52
20180219:0410;0.0;3.7;1.59
20180219:0510;0.0;3.08;1.59
20180219:0610;0.0;2.68;1.66
20180219:0710;10.89;3.82;1.45
20180219:0810;20.18;5.15;1.52
20180219:0910;27.95;6.08;2.0
20180219:1010;33.46;7.08;1.93
20180219:1110;35.97;8.1;1.86
20180219:1210;35.05;8.6;1.79
20180219:1310;30.87;8.83;1.93
20180219:1410;24.07;8.5;2.28
20180219:1510;15.42;8.01;2.21
20180219:1610;5.55;7.15;2.0
20180219:1710;0.0;6.12;1.79
20180219:1810;0.0;5.11;1.66
20180219:1910;0.0;4.54;1.79
20180219:2010;0.0;3.73;1.72
20180219:2110;0.0;2.91;1.59
20180219:2210;0.0;2.59;1.59
20180219:2310;0.0;2.19;1.52
20180220:0010;0.0;2.11;1.52
20180220:0110;0.0;1.61;1.52
20180220:0210;0.0;1.52;1.52
20180220:0310;0.0;1.68;1.38
20180220:0410;0.0;1.71;1.31
20180220:0510;0.0;1.33;1.31
20180220:0610;0.0;1.35;1.24
20180220:0710;11.17;1.7;1.17
20180220:0810;20.48;2.81;1.38
20180220:0910;28.27;3.96;1.17
20180220:1010;33.8;5.3;0.97
20180220:1110;36.33;6.25;0.76
20180220:1210;35.4;6.87;0.76
20180220:1310;31.19;7.25;0.97
20180220:1410;24.37;7.51;1.31
20180220:1510;15.68;6.89;1.86
20180220:1610;5.79;5.84;1.86
20180220:1710;0.0;4.56;2.0
20180220:1810;0.0;3.63;1.79
20180220:1910;0.0;3.22;1.66
20180220:2010;0.0;2.68;1.52
20180220:2110;0.0;1.94;1.45
20180220:2210;0.0;1.7;1.31
20180220:2310;0.0;1.26;1.38
20180221:0010;0.0;0.88;1.38
20180221:0110;0.0;0.66;1.45
20180221:0210;0.0;0.41;1.66
20180221:0310;0.0;0.46;1.79
20180221:0410;0.0;0.84;1.93
20180221:0510;0.0;1.04;2.0
20180221:0610;0.0;1.26;2.0
20180221:0710;11.45;2.02;2.0
20180221:0810;20.79;3.43;1.86
20180221:0910;28.6;4.5;2.28
20180221:1010;34.16;5.55;2.76
20180221:1110;36.69;6.76;3.52
20180221:1210;35.75;7.45;3.03
20180221:1310;31.52;7.02;2.76
20180221:1410;24.66;6.36;2.83
20180221:1510;15.95;5.44;2.76
20180221:1610;6.03;4.63;2.34
20180221:1710;0.0;3.65;1.93
20180221:1810;0.0;3.13;1.66
20180221:1910;0.0;2.98;2.0
20180221:2010;0.0;2.18;1.72
20180221:2110;0.0;1.8;1.45
20180221:2210;0.0;1.62;1.24
20180221:2310;0.0;1.69;1.1
20180222:0010;0.0;1.46;1.1
20180222:0110;0.0;0.79;1.17
20180222:0210;0.0;-0.03;1.1
20180222:0310;0.0;-0.46;1.03
20180222:0410;0.0;0.0;0.97
20180222:0510;0.0;0.11;1.03
20180222:0610;0.0;-0.26;1.1
20180222:0710;11.73;0.73;0.83
20180222:0810;21.1;3.25;0.83
20180222:0910;28.94;5.01;0.83
20180222:1010;34.51;6.69;0.41
20180222:1110;37.05;8.14;0.34
20180222:1210;36.1;8.51;0.14
20180222:1310;31.85;7.75;0.62
20180222:1410;24.95;7.22;1.1
20180222:1510;16.21;6.66;1.31
20180222:1610;6.28;5.77;1.59
20180222:1710;0.0;4.78;1.52
20180222:1810;0.0;3.84;1.59
20180222:1910;0.0;3.31;1.45
20180222:2010;0.0;2.95;1.31
20180222:2110;0.0;2.94;1.24
20180222:2210;0.0;2.5;1.31
20180222:2310;0.0;2.25;1.38
20180223:0010;0.0;1.79;1.45
20180223:0110;0.0;1.61;1.38
20180223:0210;0.0;1.44;1.31
20180223:0310;0.0;1.11;1.31
20180223:0410;0.0;1.14;1.24
20180223:0510;0.0;0.74;1.38
20180223:0610;0.0;0.81;1.31
20180223:0710;12.02;2.05;1.17
20180223:0810;21.41;3.81;1.1
20180223:0910;29.27;4.98;1.31
20180223:1010;34.87;5.58;1.38
20180223:1110;37.42;5.74;1.1
20180223:1210;36.46;6.09;1.24
20180223:1310;32.17;6.25;1.31
20180223:1410;25.25;6.38;1.31
20180223:1510;16.48;6.37;1.38
20180223:1610;6.52;5.98;1.45
20180223:1710;0.0;5.18;1.72
20180223:1810;0.0;4.5;1.79
20180223:1910;0.0;4.43;1.52
20180223:2010;0.0;4.31;1.52
20180223:2110;0.0;4.27;1.45
20180223:2210;0.0;4.09;1.45
20180223:2310;0.0;3.84;1.45
20180224:0010;0.0;4.08;1.31
20180224:0110;0.0;3.73;1.31
20180224:0210;0.0;3.68;1.31
20180224:0310;0.0;3.69;1.17
20180224:0410;0.0;3.73;1.17
20180224:0510;0.0;3.59;1.24
20180224:0610;0.0;3.43;1.24
20180224:0710;12.32;4.44;1.52
20180224:0810;21.72;7.49;1.31
20180224:0910;29.61;8.55;1.31
20180224:1010;35.23;9.7;1.24
20180224:1110;37.79;10.83;1.1
20180224:1210;36.82;11.43;1.1
20180224:1310;32.5;12.23;1.31
20180224:1410;25.54;12.29;1.38
20180224:1510;16.74;11.89;1.24
20180224:1610;6.76;10.8;0.62
20180224:1710;0.0;9.38;0.41
20180224:1810;0.0;8.17;0.34
20180224:1910;0.0;7.64;0.28
20180224:2010;0.0;7.17;0.41
20180224:2110;0.0;6.79;0.48
20180224:2210;0.0;6.47;0.55
20180224:2310;0.0;6.44;0.34
20180225:0010;0.0;6.11;0.28
20180225:0110;0.0;5.67;0.55
20180225:0210;0.0;5.3;0.9
20180225:0310;0.0;5.07;1.1
20180225:0410;0.0;4.63;1.31
20180225:0510;0.0;4.11;1.38
20180225:0610;0.0;3.65;1.52
20180225:0710;12.61;4.11;1.31
20180225:0810;22.04;4.62;1.38
20180225:0910;29.96;5.46;1.59
20180225:1010;35.6;6.06;1.52
20180225:1110;38.16;6.51;1.66
20180225:1210;37.17;6.6;1.93
20180225:1310;32.83;6.23;2.41
20180225:1410;25.84;5.58;2.83
20180225:1510;17.0;4.59;2.69
20180225:1610;7.0;3.58;2.48
20180225:1710;0.0;2.54;2.21
20180225:1810;0.0;1.69;2.21
20180225:1910;0.0;1.92;1.79
20180225:2010;0.0;1.47;1.86
20180225:2110;0.0;0.94;2.07
20180225:2210;0.0;0.48;2.21
20180225:2310;0.0;0.0;2.34
20180226:0010;0.0;-0.43;2.55
20180226:0110;0.0;-0.93;2.62
20180226:0210;0.0;-1.38;2.69
20180226:0310;0.0;-1.84;2.69
20180226:0410;0.0;-2.52;2.55
20180226:0510;0.0;-2.82;2.48
20180226:0610;2.53;-3.02;2.83
20180226:0710;12.91;-2.67;3.24
20180226:0810;22.36;-2.26;3.24
20180226:0910;30.3;-1.67;4.0
20180226:1010;35.97;-1.18;4.21
20180226:1110;38.54;-0.86;4.28
20180226:1210;37.53;-0.78;4.07
20180226:1310;33.16;-1.2;4.07
20180226:1410;26.13;-1.49;3.93
20180226:1510;17.27;-2.08;3.52
20180226:1610;7.24;-3.16;3.03
20180226:1710;0.0;-4.81;2.69
20180226:1810;0.0;-6.37;2.41
20180226:1910;0.0;-7.69;2.14
20180226:2010;0.0;-9.4;2.0
20180226:2110;0.0;-10.95;1.93
20180226:2210;0.0;-12.14;1.93
20180226:2310;0.0;-13.05;1.93
20180227:0010;0.0;-13.62;1.93
20180227:0110;0.0;-14.43;1.86
20180227:0210;0.0;-15.15;1.79
20180227:0310;0.0;-15.71;1.79
20180227:0410;0.0;-16.07;1.86
20180227:0510;0.0;-16.32;1.86
20180227:0610;2.82;-16.9;1.79
20180227:0710;13.22;-12.4;1.72
20180227:0810;22.69;-8.9;1.66
20180227:0910;30.65;-4.89;2.34
20180227:1010;36.34;-2.87;2.9
20180227:1110;38.91;-1.85;2.83
20180227:1210;37.9;-1.23;2.76
20180227:1310;33.49;-1.07;2.83
20180227:1410;26.42;-1.24;2.97
20180227:1510;17.53;-1.78;2.76
20180227:1610;7.48;-3.0;2.28
20180227:1710;0.0;-5.19;2.07
20180227:1810;0.0;-7.27;2.0
20180227:1910;0.0;-8.95;1.93
20180227:2010;0.0;-10.35;1.86
20180227:2110;0.0;-11.82;1.79
20180227:2210;0.0;-13.45;1.79
20180227:2310;0.0;-14.76;1.72
20180228:0010;0.0;-16.67;1.72
20180228:0110;0.0;-18.23;1.72
20180228:0210;0.0;-19.5;1.66
20180228:0310;0.0;-20.55;1.66
20180228:0410;0.0;-21.0;1.52
20180228:0510;0.0;-21.61;1.59
20180228:0610;3.11;-21.94;1.66
20180228:0710;13.52;-15.75;1.1
20180228:0810;23.02;-11.18;1.17
20180228:0910;31.01;-7.15;0.97
20180228:1010;36.71;-2.63;1.03
20180228:1110;39.29;-0.89;0.83
20180228:1210;38.26;0.38;0.55
20180228:1310;33.82;1.19;0.34
20180228:1410;26.72;1.69;0.34
20180228:1510;17.79;1.87;0.28
20180228:1610;7.72;1.13;1.1
20180228:1710;0.0;0.04;1.24
20180228:1810;0.0;-1.65;1.38
20180228:1910;0.0;-2.03;1.24
20180228:2010;0.0;-2.67;1.1
20180228:2110;0.0;-3.16;1.17
20180228:2210;0.0;-3.28;1.17
20180228:2310;0.0;-3.22;1.1
20180301:0010;0.0;-2.87;1.17
20180301:0110;0.0;-2.57;1.24
20180301:0210;0.0;-2.26;1.31
20180301:0310;0.0;-1.93;1.38
20180301:0410;0.0;-1.43;1.38
20180301:0510;0.0;-0.89;1.38
20180301:0610;3.41;-0.22;1.31
20180301:0710;13.83;-0.13;1.17
20180301:0810;23.35;0.85;1.1
20180301:0910;31.36;1.47;1.1
20180301:1010;37.09;2.6;1.03
20180301:1110;39.67;3.32;1.03
20180301:1210;38.62;5.24;0.97
20180301:1310;34.15;5.99;0.97
20180301:1410;27.01;6.66;0.9
20180301:1510;18.05;6.8;0.9
20180301:1610;7.96;6.17;1.1
20180301:1710;0.0;4.86;0.97
20180301:1810;0.0;3.49;1.1
20180301:1910;0.0;2.66;1.24
20180301:2010;0.0;2.19;1.17
20180301:2110;0.0;1.82;0.97
20180301:2210;0.0;2.41;0.83
20180301:2310;0.0;2.84;0.9
20180302:0010;0.0;2.98;0.83
20180302:0110;0.0;3.09;0.69
20180302:0210;0.0;2.88;0.76
20180302:0310;0.0;3.04;0.76
20180302:0410;0.0;3.6;0.76
20180302:0510;0.0;3.36;0.83
20180302:0610;3.7;3.03;1.17
20180302:0710;14.14;4.47;1.66
20180302:0810;23.68;7.39;1.86
20180302:0910;31.72;8.94;2.69
20180302:1010;37.47;9.77;3.45
20180302:1110;40.06;10.36;4.0
20180302:1210;38.99;11.19;2.9
20180302:1310;34.48;10.99;5.17
20180302:1410;27.3;11.5;4.62
20180302:1510;18.31;10.18;3.86
20180302:1610;8.2;8.97;3.59
20180302:1710;0.0;7.4;3.17
20180302:1810;0.0;6.45;2.69
20180302:1910;0.0;6.15;1.52
20180302:2010;0.0;5.81;1.45
