,Timestamp,Power (W),Timestamp_clock,temp,press,humid
195,2018-08-02,58962.515,09:30:00+1,17.69999999999999,1008,50
196,2018-08-02,39570.2,09:40:00+1,17.69999999999999,1008,50
197,2018-08-02,-23064.9,09:50:00+1,17.69999999999999,1008,50
198,2018-08-02,5550.9000000000015,10:00:00+1,17.69999999999999,1008,50
199,2018-08-02,-49697.5,10:10:00+1,17.69999999999999,1008,50
200,2018-08-02,-50156.4,10:20:00+1,17.69999999999999,1008,50
201,2018-08-02,-53309.2,10:30:00+1,17.69999999999999,1008,50
202,2018-08-02,-55967.7,10:40:00+1,17.69999999999999,1008,50
203,2018-08-02,-61959.4,10:50:00+1,17.69999999999999,1008,50
204,2018-08-02,-67058.2,11:00:00+1,17.69999999999999,1008,50
205,2018-08-02,-68306.8,11:10:00+1,17.69999999999999,1008,50
206,2018-08-02,-68595.7,11:20:00+1,17.69999999999999,1008,50
207,2018-08-02,-72968.7,11:30:00+1,17.69999999999999,1008,50
208,2018-08-02,-70576.5,11:40:00+1,17.69999999999999,1008,50
209,2018-08-02,-55392.5,11:50:00+1,17.69999999999999,1008,50
210,2018-08-02,-68260.7,12:00:00+1,17.69999999999999,1008,50
211,2018-08-02,-69746.6,12:10:00+1,17.69999999999999,1008,50
212,2018-08-02,-73063.0,12:20:00+1,17.69999999999999,1008,50
213,2018-08-02,-76388.3,12:30:00+1,17.69999999999999,1008,50
214,2018-08-02,-76150.1,12:40:00+1,17.69999999999999,1008,50
215,2018-08-02,-75988.2,12:50:00+1,17.69999999999999,1008,50
216,2018-08-02,-74747.6,13:00:00+1,17.69999999999999,1008,50
217,2018-08-02,-75020.1,13:10:00+1,17.69999999999999,1008,50
218,2018-08-02,-77528.9,13:20:00+1,17.69999999999999,1008,50
219,2018-08-02,-63689.8,13:30:00+1,17.69999999999999,1008,50
220,2018-08-02,-58803.600000000006,13:40:00+1,17.69999999999999,1008,50
221,2018-08-02,-62718.399999999994,13:50:00+1,17.69999999999999,1008,50
222,2018-08-02,-57986.3,14:00:00+1,17.69999999999999,1008,50
223,2018-08-02,-63273.8,14:10:00+1,17.69999999999999,1008,50
224,2018-08-02,-29232.300000000003,14:20:00+1,17.69999999999999,1008,50
225,2018-08-02,-37192.600000000006,14:30:00+1,17.69999999999999,1008,50
226,2018-08-02,-52983.2,14:40:00+1,17.69999999999999,1008,50
227,2018-08-02,1430.3999999999942,14:50:00+1,17.69999999999999,1008,50
228,2018-08-02,-60977.0,15:00:00+1,17.69999999999999,1008,50
229,2018-08-02,-53927.899999999994,15:10:00+1,17.69999999999999,1008,50
230,2018-08-02,-21851.5,15:20:00+1,17.69999999999999,1008,50
231,2018-08-02,32588.5,15:30:00+1,17.69999999999999,1008,50
232,2018-08-02,64494.8,15:40:00+1,17.69999999999999,1008,50
233,2018-08-02,98890.0,15:50:00+1,17.69999999999999,1008,50
234,2018-08-02,99991.0,16:00:00+1,17.69999999999999,1008,50
235,2018-08-02,84381.0,16:10:00+1,17.69999999999999,1008,50
236,2018-08-02,12407.199999999997,16:20:00+1,17.69999999999999,1008,50
237,2018-08-02,-631.0,16:30:00+1,17.69999999999999,1008,50
238,2018-08-02,-4651.100000000006,16:40:00+1,17.69999999999999,1008,50
239,2018-08-02,15313.0,16:50:00+1,17.69999999999999,1008,50
240,2018-08-02,2758.0,17:00:00+1,17.69999999999999,1008,50
241,2018-08-02,17540.0,17:10:00+1,17.69999999999999,1008,50
242,2018-08-02,33599.8,17:20:00+1,17.69999999999999,1008,50
243,2018-08-02,82290.0,17:30:00+1,17.69999999999999,1008,50
244,2018-08-02,42196.5,17:40:00+1,17.69999999999999,1008,50
245,2018-08-02,101619.0,17:50:00+1,17.69999999999999,1008,50
246,2018-08-02,95072.92,18:00:00+1,17.69999999999999,1008,50
247,2018-08-02,107746.0,18:10:00+1,17.69999999999999,1008,50
248,2018-08-02,102543.2,18:20:00+1,17.69999999999999,1008,50
249,2018-08-02,108650.0,18:30:00+1,17.69999999999999,1008,50
250,2018-08-02,99771.0,18:40:00+1,17.69999999999999,1008,50
251,2018-08-02,101559.0,18:50:00+1,17.69999999999999,1008,50
252,2018-08-02,101445.0,19:00:00+1,17.69999999999999,1008,50
253,2018-08-02,101477.0,19:10:00+1,17.69999999999999,1008,50
254,2018-08-02,110466.0,19:20:00+1,17.69999999999999,1008,50
255,2018-08-02,102074.94,19:30:00+1,17.69999999999999,1008,50
256,2018-08-02,115411.0,19:40:00+1,17.69999999999999,1008,50
257,2018-08-02,103357.0,19:50:00+1,17.69999999999999,1008,50
258,2018-08-02,122359.0,20:00:00+1,17.69999999999999,1008,50
259,2018-08-02,102685.7,20:10:00+1,17.69999999999999,1008,50
260,2018-08-02,121624.0,20:20:00+1,17.69999999999999,1008,50
261,2018-08-02,102903.0,20:30:00+1,17.69999999999999,1008,50
262,2018-08-02,117458.9902,20:40:00+1,17.69999999999999,1008,50
263,2018-08-02,105894.2919,20:50:00+1,17.69999999999999,1008,50
264,2018-08-02,112872.3215,21:00:00+1,17.69999999999999,1008,50
265,2018-08-02,112602.6846,21:10:00+1,17.69999999999999,1008,50
266,2018-08-02,110626.6961,21:20:00+1,17.69999999999999,1008,50
267,2018-08-02,118509.9884,21:30:00+1,17.69999999999999,1008,50
268,2018-08-02,104261.6114,21:40:00+1,17.69999999999999,1008,50
269,2018-08-02,121432.7959,21:50:00+1,17.69999999999999,1008,50
270,2018-08-02,102275.2857,22:00:00+1,17.69999999999999,1008,50
271,2018-08-02,123559.4138,22:10:00+1,17.69999999999999,1008,50
272,2018-08-02,113101.8226,22:20:00+1,17.69999999999999,1008,50
273,2018-08-02,121623.8221,22:30:00+1,17.69999999999999,1008,50
274,2018-08-02,118471.0826,22:40:00+1,17.69999999999999,1008,50
275,2018-08-02,112784.9123,22:50:00+1,17.69999999999999,1008,50
276,2018-08-02,118759.2319,23:00:00+1,17.69999999999999,1008,50
277,2018-08-02,106696.8636,23:10:00+1,17.69999999999999,1008,50
278,2018-08-02,122555.7078,23:20:00+1,17.69999999999999,1008,50
279,2018-08-02,100843.4554,23:30:00+1,17.69999999999999,1008,50
280,2018-08-02,140399.3946,23:40:00+1,17.69999999999999,1008,50
281,2018-08-02,135685.3026,23:50:00+1,17.69999999999999,1008,50
282,2018-08-03,146767.4741,00:00:00+1,17.720000000000027,1008,50
283,2018-08-03,145634.7219,00:10:00+1,17.720000000000027,1008,50
284,2018-08-03,138446.8156,00:20:00+1,17.720000000000027,1008,50
285,2018-08-03,151140.9033,00:30:00+1,17.720000000000027,1008,50
286,2018-08-03,135207.0005,00:40:00+1,17.720000000000027,1008,50
287,2018-08-03,159789.0751,00:50:00+1,17.720000000000027,1008,50
288,2018-08-03,141783.5956,01:00:00+1,17.720000000000027,1008,50
289,2018-08-03,152005.4873,01:10:00+1,17.720000000000027,1008,50
290,2018-08-03,148061.3056,01:20:00+1,17.720000000000027,1008,50
291,2018-08-03,138899.1395,01:30:00+1,17.720000000000027,1008,50
292,2018-08-03,134680.1242,01:40:00+1,17.720000000000027,1008,50
293,2018-08-03,109936.3928,01:50:00+1,17.720000000000027,1008,50
294,2018-08-03,128351.7339,02:00:00+1,17.720000000000027,1008,50
295,2018-08-03,111980.6345,02:10:00+1,17.720000000000027,1008,50
296,2018-08-03,122685.7705,02:20:00+1,17.720000000000027,1008,50
297,2018-08-03,120580.7933,02:30:00+1,17.720000000000027,1008,50
298,2018-08-03,116571.7769,02:40:00+1,17.720000000000027,1008,50
299,2018-08-03,123414.9341,02:50:00+1,17.720000000000027,1008,50
300,2018-08-03,103027.7595,03:00:00+1,17.720000000000027,1008,50
301,2018-08-03,111934.2711,03:10:00+1,17.720000000000027,1008,50
302,2018-08-03,91891.8086,03:20:00+1,17.720000000000027,1008,50
303,2018-08-03,108388.7263,03:30:00+1,17.720000000000027,1008,50
304,2018-08-03,92645.5845,03:40:00+1,17.720000000000027,1008,50
305,2018-08-03,83285.4524,03:50:00+1,17.720000000000027,1008,50
306,2018-08-03,81799.56120000001,04:00:00+1,17.720000000000027,1008,50
307,2018-08-03,82463.4357,04:10:00+1,17.720000000000027,1008,50
308,2018-08-03,79257.2914,04:20:00+1,17.720000000000027,1008,50
309,2018-08-03,75331.0745,04:30:00+1,17.720000000000027,1008,50
310,2018-08-03,73502.0107,04:40:00+1,17.720000000000027,1008,50
311,2018-08-03,73242.7105,04:50:00+1,17.720000000000027,1008,50
312,2018-08-03,74458.60889999999,05:00:00+1,17.720000000000027,1008,50
313,2018-08-03,73983.3221,05:10:00+1,17.720000000000027,1008,50
314,2018-08-03,73672.8581,05:20:00+1,17.720000000000027,1008,50
315,2018-08-03,71289.3361,05:30:00+1,17.720000000000027,1008,50
316,2018-08-03,70345.6285,05:40:00+1,17.720000000000027,1008,50
317,2018-08-03,70869.218,05:50:00+1,17.720000000000027,1008,50
318,2018-08-03,71968.0,06:00:00+1,17.720000000000027,1008,50
319,2018-08-03,71948.1,06:10:00+1,17.720000000000027,1008,50
320,2018-08-03,70059.483,06:20:00+1,17.720000000000027,1008,50
321,2018-08-03,69916.18699999999,06:30:00+1,17.720000000000027,1008,50
322,2018-08-03,71244.8,06:40:00+1,17.720000000000027,1008,50
323,2018-08-03,68254.5,06:50:00+1,17.720000000000027,1008,50
324,2018-08-03,64542.0,07:00:00+1,17.720000000000027,1008,50
325,2018-08-03,62237.8,07:10:00+1,17.720000000000027,1008,50
326,2018-08-03,61839.5,07:20:00+1,17.720000000000027,1008,50
327,2018-08-03,59344.8,07:30:00+1,17.720000000000027,1008,50
328,2018-08-03,55984.399999999994,07:40:00+1,17.720000000000027,1008,50
329,2018-08-03,49277.100000000006,07:50:00+1,17.720000000000027,1008,50
330,2018-08-03,43305.7,08:00:00+1,17.720000000000027,1008,50
331,2018-08-03,41213.399999999994,08:10:00+1,17.720000000000027,1008,50
332,2018-08-03,27084.0,08:20:00+1,17.720000000000027,1008,50
333,2018-08-03,21875.4,08:30:00+1,17.720000000000027,1008,50
334,2018-08-03,47901.4,08:40:00+1,17.720000000000027,1008,50
335,2018-08-03,47666.8,08:50:00+1,17.720000000000027,1008,50
336,2018-08-03,48284.5,09:00:00+1,17.720000000000027,1008,50
337,2018-08-03,7768.399999999994,09:10:00+1,17.720000000000027,1008,50
338,2018-08-03,-16757.4,09:20:00+1,17.720000000000027,1008,50
339,2018-08-03,-18118.800000000003,09:30:00+1,17.720000000000027,1008,50
340,2018-08-03,-17133.0,09:40:00+1,17.720000000000027,1008,50
341,2018-08-03,-30107.5,09:50:00+1,17.720000000000027,1008,50
342,2018-08-03,-44964.6,10:00:00+1,17.720000000000027,1008,50
343,2018-08-03,-3989.9000000000015,10:10:00+1,17.720000000000027,1008,50
344,2018-08-03,13626.300000000003,10:20:00+1,17.720000000000027,1008,50
345,2018-08-03,8123.0,10:30:00+1,17.720000000000027,1008,50
346,2018-08-03,-55482.7,10:40:00+1,17.720000000000027,1008,50
347,2018-08-03,-70323.1,10:50:00+1,17.720000000000027,1008,50
348,2018-08-03,-33279.6,11:00:00+1,17.720000000000027,1008,50
349,2018-08-03,-38067.8,11:10:00+1,17.720000000000027,1008,50
350,2018-08-03,-74250.7,11:20:00+1,17.720000000000027,1008,50
351,2018-08-03,-79145.6,11:30:00+1,17.720000000000027,1008,50
352,2018-08-03,-79634.6,11:40:00+1,17.720000000000027,1008,50
353,2018-08-03,-77822.3,11:50:00+1,17.720000000000027,1008,50
354,2018-08-03,-82109.6,12:00:00+1,17.720000000000027,1008,50
355,2018-08-03,-86685.4,12:10:00+1,17.720000000000027,1008,50
356,2018-08-03,-88696.1,12:20:00+1,17.720000000000027,1008,50
357,2018-08-03,-95361.2,12:30:00+1,17.720000000000027,1008,50
358,2018-08-03,-36765.7,12:40:00+1,17.720000000000027,1008,50
359,2018-08-03,34591.9,12:50:00+1,17.720000000000027,1008,50
360,2018-08-03,3002.5999999999985,13:00:00+1,17.720000000000027,1008,50
361,2018-08-03,-59274.6,13:10:00+1,17.720000000000027,1008,50
362,2018-08-03,-33094.4,13:20:00+1,17.720000000000027,1008,50
363,2018-08-03,2205.0999999999985,13:30:00+1,17.720000000000027,1008,50
364,2018-08-03,25542.199999999997,13:40:00+1,17.720000000000027,1008,50
365,2018-08-03,-55622.7,13:50:00+1,17.720000000000027,1008,50
366,2018-08-03,-94721.6,14:00:00+1,17.720000000000027,1008,50
